"SEQ","JFAGY code","Allergen Term（JP）","Furigana（JP）","Allergen Term（EN）","Level","Main 100","Clinical Guideline","変更区分","収載日","終了日"
"1664","GCM4211402D1ZZZ","【成分名】イホスファミド","","","1","","","1","00000000","99999999"
"1665","GCM4212400A1ZZZ","【成分名】チオテパ","","","1","","","1","00000000","99999999"
"1666","GCM4213002B1ZZZ","【成分名】ブスルファン","","","1","","","1","00000000","99999999"
"1667","GCM4219002F1ZZZ","【成分名】メルファラン","","","1","","","1","00000000","99999999"
"1668","GCM4219003M1ZZZ","【成分名】エストラムスチンリン酸エステルナトリウム水和物","","","1","","","1","00000000","99999999"
"1669","GCM4219004F1ZZZ","【成分名】テモゾロミド","","","1","","","1","00000000","99999999"
"1670","GCM4219400D1ZZZ","【成分名】ニムスチン塩酸塩","","","1","","","1","00000000","99999999"
"1671","GCM4219401D1ZZZ","【成分名】ダカルバジン","","","1","","","1","00000000","99999999"
"1672","GCM4219402D1ZZZ","【成分名】ラニムスチン","","","1","","","1","00000000","99999999"
"1673","GCM4219405A1ZZZ","【成分名】ベンダムスチン塩酸塩水和物","","","1","","","1","00000000","99999999"
"1674","GCM4219405D1ZZZ","【成分名】ベンダムスチン塩酸塩","","","1","","","1","00000000","99999999"
"1675","GCM4219406D1ZZZ","【成分名】ストレプトゾシン","","","1","","","1","00000000","99999999"
"1676","GCM4219700X1ZZZ","【成分名】カルムスチン","","","1","","","1","00000000","99999999"
"1677","GCM4221001B1ZZZ","【成分名】メルカプトプリン水和物","","","1","","","1","00000000","99999999"
"1678","GCM4223002D2ZZZ","【成分名】テガフール","","","1","","","1","00000000","99999999"
"1679","GCM4223003F1ZZZ","【成分名】フルオロウラシル","","","1","","","1","00000000","99999999"
"1680","GCM4223004M1ZZZ","【成分名】ドキシフルリジン","","","1","","","1","00000000","99999999"
"1681","GCM4223005F1ZZZ","【成分名】カペシタビン","","","1","","","1","00000000","99999999"
"1682","GCM4224001M1ZZZ","【成分名】シタラビン　オクホスファート水和物","","","1","","","1","00000000","99999999"
"1683","GCM4224401A1ZZZ","【成分名】シタラビン","","","1","","","1","00000000","99999999"
"1684","GCM4224402D1ZZZ","【成分名】エノシタビン","","","1","","","1","00000000","99999999"
"1685","GCM4224403A1ZZZ","【成分名】ゲムシタビン塩酸塩","","","1","","","1","00000000","99999999"
"1686","GCM4229001M1ZZZ","【成分名】ヒドロキシカルバミド","","","1","","","1","00000000","99999999"
"1687","GCM4229002F1ZZZ","【成分名】フルダラビンリン酸エステル","","","1","","","1","00000000","99999999"
"1688","GCM4229100D3ZZZ","【成分名】テガフール・ウラシル","","","1","","","1","00000000","99999999"
"1689","GCM4229101D1ZZZ","【成分名】テガフール・ギメラシル・オテラシルカリウム配合剤","","","1","","","1","00000000","99999999"
"1690","GCM4229401A1ZZZ","【成分名】ペメトレキセドナトリウムヘミペンタ水和物","","","1","","","1","00000000","99999999"
"1691","GCM4229402A1ZZZ","【成分名】ネララビン","","","1","","","1","00000000","99999999"
"1692","GCM4229403A1ZZZ","【成分名】クロファラビン","","","1","","","1","00000000","99999999"
"1693","GCM4229404A1ZZZ","【成分名】プララトレキサート","","","1","","","1","00000000","99999999"
"1694","GCM4233400D1ZZZ","【成分名】アクチノマイシンＤ","","","1","","","1","00000000","99999999"
"1695","GCM4234400D4ZZZ","【成分名】ブレオマイシン塩酸塩","","","1","","","1","00000000","99999999"
"1696","GCM4234402D1ZZZ","【成分名】ペプロマイシン硫酸塩","","","1","","","1","00000000","99999999"
"1697","GCM4234700M1ZZZ","【成分名】ブレオマイシン硫酸塩","","","1","","","1","00000000","99999999"
"1698","GCM4235400D1ZZZ","【成分名】アクラルビシン塩酸塩","","","1","","","1","00000000","99999999"
"1699","GCM4235401D1ZZZ","【成分名】ダウノルビシン塩酸塩","","","1","","","1","00000000","99999999"
"1700","GCM4235402A1ZZZ","【成分名】ドキソルビシン塩酸塩","","","1","","","1","00000000","99999999"
"1701","GCM4235403D1ZZZ","【成分名】ピラルビシン塩酸塩","","","1","","","1","00000000","99999999"
"1702","GCM4235404A1ZZZ","【成分名】エピルビシン塩酸塩","","","1","","","1","00000000","99999999"
"1703","GCM4235405D1ZZZ","【成分名】イダルビシン塩酸塩","","","1","","","1","00000000","99999999"
"1704","GCM4235406D1ZZZ","【成分名】アムルビシン塩酸塩","","","1","","","1","00000000","99999999"
"1705","GCM4239400D1ZZZ","【成分名】ゲムツズマブオゾガマイシン（遺伝子組換え）","","","1","","","1","00000000","99999999"
"1706","GCM4239401D1ZZZ","【成分名】イノツズマブ　オゾガマイシン（遺伝子組換え）","","","1","","","1","00000000","99999999"
"1707","GCM4240001M1ZZZ","【成分名】エトポシド","","","1","","","1","00000000","99999999"
"1708","GCM4240400D1ZZZ","【成分名】ビンクリスチン硫酸塩","","","1","","","1","00000000","99999999"
"1709","GCM4240401D2ZZZ","【成分名】ビンブラスチン硫酸塩","","","1","","","1","00000000","99999999"
"1710","GCM4240402D1ZZZ","【成分名】ビンデシン硫酸塩","","","1","","","1","00000000","99999999"
"1711","GCM4240404A1ZZZ","【成分名】イリノテカン塩酸塩水和物","","","1","","","1","00000000","99999999"
"1712","GCM4240405A1ZZZ","【成分名】ドセタキセル水和物","","","1","","","1","00000000","99999999"
"1713","GCM4240405A3ZZZ","【成分名】ドセタキセル","","","1","","","1","00000000","99999999"
"1714","GCM4240406A1ZZZ","【成分名】パクリタキセル","","","1","","","1","00000000","99999999"
"1715","GCM4240407A1ZZZ","【成分名】ビノレルビン酒石酸塩","","","1","","","1","00000000","99999999"
"1716","GCM4240408D1ZZZ","【成分名】ノギテカン塩酸塩","","","1","","","1","00000000","99999999"
"1717","GCM4240410A1ZZZ","【成分名】カバジタキセル　アセトン付加物","","","1","","","1","00000000","99999999"
"1718","GCM4291002M1ZZZ","【成分名】プロカルバジン塩酸塩","","","1","","","1","00000000","99999999"
"1719","GCM4291003F1ZZZ","【成分名】タモキシフェンクエン酸塩","","","1","","","1","00000000","99999999"
"1720","GCM4291004C1ZZZ","【成分名】ソブゾキサン","","","1","","","1","00000000","99999999"
"1721","GCM4291005F1ZZZ","【成分名】フルタミド","","","1","","","1","00000000","99999999"
"1722","GCM4291006M1ZZZ","【成分名】トレチノイン","","","1","","","1","00000000","99999999"
"1723","GCM4291007F1ZZZ","【成分名】トレミフェンクエン酸塩","","","1","","","1","00000000","99999999"
"1724","GCM4291009F1ZZZ","【成分名】ビカルタミド","","","1","","","1","00000000","99999999"
"1725","GCM4291010F1ZZZ","【成分名】アナストロゾール","","","1","","","1","00000000","99999999"
"1726","GCM4291011F1ZZZ","【成分名】イマチニブメシル酸塩","","","1","","","1","00000000","99999999"
"1727","GCM4291012F1ZZZ","【成分名】エキセメスタン","","","1","","","1","00000000","99999999"
"1728","GCM4291013F1ZZZ","【成分名】ゲフィチニブ","","","1","","","1","00000000","99999999"
"1729","GCM4291014F1ZZZ","【成分名】タミバロテン","","","1","","","1","00000000","99999999"
"1730","GCM4291015F1ZZZ","【成分名】レトロゾール","","","1","","","1","00000000","99999999"
"1731","GCM4291016F1ZZZ","【成分名】エルロチニブ塩酸塩","","","1","","","1","00000000","99999999"
"1732","GCM4291017F1ZZZ","【成分名】ソラフェニブトシル酸塩","","","1","","","1","00000000","99999999"
"1733","GCM4291018M1ZZZ","【成分名】スニチニブリンゴ酸塩","","","1","","","1","00000000","99999999"
"1734","GCM4291019M1ZZZ","【成分名】サリドマイド","","","1","","","1","00000000","99999999"
"1735","GCM4291020F1ZZZ","【成分名】ダサチニブ","","","1","","","1","00000000","99999999"
"1736","GCM4291021M1ZZZ","【成分名】ニロチニブ塩酸塩水和物","","","1","","","1","00000000","99999999"
"1737","GCM4291022F1ZZZ","【成分名】ラパチニブトシル酸塩水和物","","","1","","","1","00000000","99999999"
"1738","GCM4291024M1ZZZ","【成分名】レナリドミド","","","1","","","1","00000000","99999999"
"1739","GCM4291025M1ZZZ","【成分名】ボリノスタット","","","1","","","1","00000000","99999999"
"1740","GCM4291026M1ZZZ","【成分名】クリゾチニブ","","","1","","","1","00000000","99999999"
"1741","GCM4291027F1ZZZ","【成分名】アキシチニブ","","","1","","","1","00000000","99999999"
"1742","GCM4291028F1ZZZ","【成分名】パゾパニブ塩酸塩","","","1","","","1","00000000","99999999"
"1743","GCM4291029F1ZZZ","【成分名】レゴラフェニブ水和物","","","1","","","1","00000000","99999999"
"1744","GCM4291030F1ZZZ","【成分名】アファチニブマレイン酸塩","","","1","","","1","00000000","99999999"
"1745","GCM4291031F1ZZZ","【成分名】エンザルタミド","","","1","","","1","00000000","99999999"
"1746","GCM4291032M3ZZZ","【成分名】アレクチニブ塩酸塩","","","1","","","1","00000000","99999999"
"1747","GCM4291033F1ZZZ","【成分名】アビラテロン酢酸エステル","","","1","","","1","00000000","99999999"
"1748","GCM4291034F1ZZZ","【成分名】ルキソリチニブリン酸塩","","","1","","","1","00000000","99999999"
"1749","GCM4291035D1ZZZ","【成分名】シロリムス","","","1","","","1","00000000","99999999"
"1750","GCM4291036F1ZZZ","【成分名】ボスチニブ水和物","","","1","","","1","00000000","99999999"
"1751","GCM4291037F1ZZZ","【成分名】ベムラフェニブ","","","1","","","1","00000000","99999999"
"1752","GCM4291038M1ZZZ","【成分名】ポマリドミド","","","1","","","1","00000000","99999999"
"1753","GCM4291039M1ZZZ","【成分名】レンバチニブメシル酸塩","","","1","","","1","00000000","99999999"
"1754","GCM4291040M1ZZZ","【成分名】パノビノスタット乳酸塩","","","1","","","1","00000000","99999999"
"1755","GCM4291041F1ZZZ","【成分名】バンデタニブ","","","1","","","1","00000000","99999999"
"1756","GCM4291042M1ZZZ","【成分名】ベキサロテン","","","1","","","1","00000000","99999999"
"1757","GCM4291043M1ZZZ","【成分名】イブルチニブ","","","1","","","1","00000000","99999999"
"1758","GCM4291044F1ZZZ","【成分名】セリチニブ","","","1","","","1","00000000","99999999"
"1759","GCM4291045F1ZZZ","【成分名】オシメルチニブメシル酸塩","","","1","","","1","00000000","99999999"
"1760","GCM4291046M1ZZZ","【成分名】ダブラフェニブメシル酸塩","","","1","","","1","00000000","99999999"
"1761","GCM4291047F1ZZZ","【成分名】トラメチニブ　ジメチルスルホキシド付加物","","","1","","","1","00000000","99999999"
"1762","GCM4291048F1ZZZ","【成分名】ポナチニブ塩酸塩","","","1","","","1","00000000","99999999"
"1763","GCM4291049M1ZZZ","【成分名】イキサゾミブクエン酸エステル","","","1","","","1","00000000","99999999"
"1764","GCM4291050M1ZZZ","【成分名】フォロデシン塩酸塩","","","1","","","1","00000000","99999999"
"1765","GCM4291051F1ZZZ","【成分名】パルボシクリブ","","","1","","","1","00000000","99999999"
"1766","GCM4291052F1ZZZ","【成分名】オラパリブ","","","1","","","1","00000000","99999999"
"1767","GCM4291053F1ZZZ","【成分名】ギルテリチニブフマル酸塩","","","1","","","1","00000000","99999999"
"1768","GCM4291054F1ZZZ","【成分名】アベマシクリブ","","","1","","","1","00000000","99999999"
"1769","GCM4291055F1ZZZ","【成分名】ロルラチニブ","","","1","","","1","00000000","99999999"
"1770","GCM4291056F1ZZZ","【成分名】ダコミチニブ水和物","","","1","","","1","00000000","99999999"
"1771","GCM4291057M1ZZZ","【成分名】エンコラフェニブ","","","1","","","1","00000000","99999999"
"1772","GCM4291058F1ZZZ","【成分名】ビニメチニブ","","","1","","","1","00000000","99999999"
"1773","GCM4291059F1ZZZ","【成分名】アパルタミド","","","1","","","1","00000000","99999999"
"1774","GCM4291060F1ZZZ","【成分名】キザルチニブ塩酸塩","","","1","","","1","00000000","99999999"
"1775","GCM4291061M1ZZZ","【成分名】エヌトレクチニブ","","","1","","","1","00000000","99999999"
"1776","GCM4291062F1ZZZ","【成分名】ベネトクラクス","","","1","","","1","00000000","99999999"
"1777","GCM4291063F1ZZZ","【成分名】ダロルタミド","","","1","","","1","00000000","99999999"
"1778","GCM4291064F1ZZZ","【成分名】カボザンチニブリンゴ酸塩","","","1","","","1","00000000","99999999"
"1779","GCM4291065F1ZZZ","【成分名】テポチニブ塩酸塩水和物","","","1","","","1","00000000","99999999"
"1780","GCM4291066F1ZZZ","【成分名】チラブルチニブ塩酸塩","","","1","","","1","00000000","99999999"
"1781","GCM4291067F1ZZZ","【成分名】カプマチニブ塩酸塩水和物","","","1","","","1","00000000","99999999"
"1782","GCM4291068F1ZZZ","【成分名】ニラパリブトシル酸塩水和物","","","1","","","1","00000000","99999999"
"1783","GCM4291069F1ZZZ","【成分名】ブリグチニブ","","","1","","","1","00000000","99999999"
"1784","GCM4291070M1ZZZ","【成分名】アカラブルチニブ","","","1","","","1","00000000","99999999"
"1785","GCM4291071M1ZZZ","【成分名】ラロトレクチニブ硫酸塩","","","1","","","1","00000000","99999999"
"1786","GCM4291072F1ZZZ","【成分名】ペミガチニブ","","","1","","","1","00000000","99999999"
